AAII_KEY_STATISTICS_DATA,03/31/2022,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,,0.2,1.2,1.1
Institutional_Ownership,56.3,73.1,82.0,0.0
Net_Insider_Purchases,0.0,75.0,8494.0,8474.0
No_of_Employees,242.0,133.0,133.0,136.0
No_of_Institutions,60.0,74.0,67.0,0.0
