AAII_KEY_STATISTICS_DATA,07/30/2022,01/29/2022,10/30/2021,07/31/2021,01/30/2021,08/01/2020,05/02/2020
Insider_Ownership,34.0,33.8,1.5,32.0,32.2,2.9,28.4
Institutional_Ownership,66.2,66.4,65.6,67.1,71.4,82.0,79.7
Net_Insider_Purchases,115.0,333.0,-29.0,-197.0,-99.0,-75.0,94.0
No_of_Employees,2600.0,2600.0,2100.0,2100.0,2100.0,2200.0,2200.0
No_of_Institutions,247.0,264.0,251.0,244.0,223.0,219.0,217.0
