AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,16.4,23.5
Institutional_Ownership,0.1,0.1
Net_Insider_Purchases,88.0,890.0
No_of_Employees,90.0,90.0
No_of_Institutions,1.0,1.0
