AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,0.0,0.0,
Institutional_Ownership,84.7,95.6,,
Net_Insider_Purchases,-100.0,-222.0,0.0,0.0
No_of_Employees,0.0,0.0,0.0,0.0
No_of_Institutions,220.0,235.0,245.0,264.0
