AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,2.5,2.4,0.8
Institutional_Ownership,0.0,0.4,0.0
Net_Insider_Purchases,8.0,5.0,4.0
No_of_Employees,127.0,127.0,131.0
No_of_Institutions,0.0,1.0,0.0
