AAII_KEY_STATISTICS_DATA,09/30/2022,03/31/2022,09/30/2021,03/31/2021,09/30/2020,03/31/2020
Insider_Ownership,,,,,,
Institutional_Ownership,0.3,0.1,1.1,1.3,1.1,0.5
Net_Insider_Purchases,,,,,,
No_of_Employees,147.0,147.0,99.0,99.0,99.0,99.0
No_of_Institutions,2.0,2.0,6.0,5.0,3.0,2.0
