AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022
Insider_Ownership,0.0,1.8
Institutional_Ownership,,
Net_Insider_Purchases,11.0,481.0
No_of_Employees,190.0,175.0
No_of_Institutions,145.0,127.0
