AAII_KEY_STATISTICS_DATA,01/31/2023,07/31/2022,01/31/2022,07/31/2021,01/31/2021,07/31/2020,04/30/2020
Insider_Ownership,0.0,0.2,0.3,0.1,0.3,0.2,0.3
Institutional_Ownership,,,,,,90.8,91.1
Net_Insider_Purchases,0.0,4.0,5.0,0.0,7.0,2.0,4.0
No_of_Employees,14000.0,12000.0,12000.0,12000.0,12000.0,12000.0,12000.0
No_of_Institutions,854.0,882.0,910.0,886.0,842.0,782.0,783.0
