AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,1.0,1.0,1.0
Institutional_Ownership,0.3,,0.4
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,46665.0,46730.0,40813.0
No_of_Institutions,32.0,,31.0
