AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,11.1,2.6,2.6
Institutional_Ownership,54.5,57.9,60.5
Net_Insider_Purchases,-572.0,594.0,311.0
No_of_Employees,770.0,675.0,675.0
No_of_Institutions,95.0,97.0,60.0
