AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,0.0,0.2
Net_Insider_Purchases,2046.0,2046.0
No_of_Employees,76.0,76.0
No_of_Institutions,1.0,2.0
