AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.3,1.3,2.9,2.5,3.8,4.7,3.5
Institutional_Ownership,87.8,85.0,84.4,84.4,85.0,99.7,95.8
Net_Insider_Purchases,0.0,-4.0,-41.0,-16.0,2.0,-21.0,4.0
No_of_Employees,3121.0,3175.0,3175.0,3175.0,3744.0,3744.0,3744.0
No_of_Institutions,192.0,199.0,199.0,189.0,190.0,181.0,182.0
