AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,5.0,5.3,1.8,1.6
Institutional_Ownership,22.0,18.0,24.9,11.0
Net_Insider_Purchases,542.0,542.0,129.0,129.0
No_of_Employees,10.0,10.0,8.0,8.0
No_of_Institutions,97.0,87.0,74.0,71.0
