AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.2,34.3,0.8,0.9,33.5,33.7,1.1,1.2
Institutional_Ownership,56.4,56.5,56.7,57.9,59.0,59.0,59.2,59.1
Net_Insider_Purchases,44.0,-1.0,1.0,25.0,-1.0,-17.0,21.0,29.0
No_of_Employees,1781.0,1781.0,1798.0,1798.0,1798.0,1798.0,1795.0,1795.0
No_of_Institutions,201.0,198.0,176.0,161.0,158.0,159.0,153.0,155.0
