AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,10.3,10.3,6.2,6.3,0.0
Institutional_Ownership,11.3,11.7,18.2,11.2,13.5,6.7,1.1
Net_Insider_Purchases,0.0,0.0,17.0,12.0,-16.0,-16.0,0.0
No_of_Employees,34.0,34.0,33.0,33.0,33.0,33.0,25.0
No_of_Institutions,20.0,27.0,21.0,15.0,15.0,14.0,12.0
