AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,3.3,0.2,2.7,20.9,20.9,21.4
Institutional_Ownership,10.0,9.3,6.8,5.3,3.9,3.3
Net_Insider_Purchases,30.0,-80.0,65.0,-281.0,-281.0,0.0
No_of_Employees,6541.0,6541.0,7743.0,7743.0,7743.0,5499.0
No_of_Institutions,29.0,31.0,20.0,21.0,17.0,18.0
