AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.8,,2.8,4.2,1.5,0.7,1.6
Institutional_Ownership,51.0,54.6,58.4,60.8,52.5,55.2,60.3
Net_Insider_Purchases,97.0,183.0,265.0,147.0,74.0,22.0,110.0
No_of_Employees,247.0,263.0,263.0,263.0,263.0,270.0,270.0
No_of_Institutions,62.0,68.0,83.0,98.0,99.0,99.0,105.0
