AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,5.5,6.2,6.1,5.3,5.7,5.4
Institutional_Ownership,68.7,81.7,77.0,74.0,69.2,0.0
Net_Insider_Purchases,2581.0,485.0,-3416.0,-26.0,72634.0,72587.0
No_of_Employees,500.0,400.0,400.0,218.0,218.0,218.0
No_of_Institutions,217.0,202.0,189.0,125.0,104.0,0.0
