AAII_KEY_STATISTICS_DATA,04/01/2023,06/25/2022,03/26/2022,09/25/2021,06/26/2021,03/27/2021,12/26/2020,09/26/2020,06/27/2020
Insider_Ownership,0.4,8.3,0.5,0.3,0.6,0.6,0.3,0.2,0.5
Institutional_Ownership,78.3,76.3,79.8,62.6,80.5,80.2,79.6,60.5,
Net_Insider_Purchases,-236.0,-88762.0,-30118.0,-29956.0,733.0,596.0,-14769.0,-14945.0,446.0
No_of_Employees,37000.0,36000.0,36000.0,38000.0,38000.0,38000.0,38000.0,37000.0,37000.0
No_of_Institutions,1480.0,1519.0,1485.0,1382.0,1425.0,1425.0,1387.0,1291.0,1299.0
