AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,0.3,0.6,0.6,0.7
Institutional_Ownership,,,,40.3
Net_Insider_Purchases,67.0,140.0,111.0,141.0
No_of_Employees,353.0,322.0,322.0,109.0
No_of_Institutions,388.0,384.0,342.0,278.0
