AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,66.9,51.4,0.2,0.0
Institutional_Ownership,33.1,53.2,,0.0
Net_Insider_Purchases,26.0,92.0,118.0,17.0
No_of_Employees,967.0,450.0,450.0,379.0
No_of_Institutions,192.0,184.0,167.0,0.0
