AAII_KEY_STATISTICS_DATA,01/31/2023,04/30/2022
Insider_Ownership,,
Institutional_Ownership,77.1,79.2
Net_Insider_Purchases,,
No_of_Employees,36000.0,31924.0
No_of_Institutions,764.0,739.0
