AAII_KEY_STATISTICS_DATA,12/31/2020,06/30/2020
Insider_Ownership,2.8,4.8
Institutional_Ownership,69.5,65.2
Net_Insider_Purchases,-180.0,-89.0
No_of_Employees,250.0,231.0
No_of_Institutions,67.0,59.0
