AAII_KEY_STATISTICS_DATA,02/28/2022,02/28/2021,11/30/2020,05/31/2020
Insider_Ownership,83.9,83.9,83.9,83.9
Institutional_Ownership,62.7,62.3,97.2,99.1
Net_Insider_Purchases,,,,
No_of_Employees,16200.0,70914.0,45271.0,45271.0
No_of_Institutions,318.0,412.0,658.0,641.0
