AAII_KEY_STATISTICS_DATA,04/02/2023,07/03/2022,01/02/2022,07/04/2021,12/31/2020,09/27/2020,06/30/2020
Insider_Ownership,0.6,5.8,12.4,12.6,5.5,5.5,7.5
Institutional_Ownership,83.2,86.3,81.2,77.5,71.1,62.5,65.1
Net_Insider_Purchases,-113.0,133.0,701.0,237.0,458.0,-45017.0,-669.0
No_of_Employees,3550.0,3469.0,3469.0,3083.0,0.0,0.0,0.0
No_of_Institutions,247.0,226.0,237.0,201.0,172.0,148.0,112.0
