AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022
Insider_Ownership,0.8,0.8
Institutional_Ownership,3.3,2.8
Net_Insider_Purchases,1.0,1.0
No_of_Employees,81.0,81.0
No_of_Institutions,2.0,2.0
