AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021
Insider_Ownership,2.5,2.8,6.0,6.1
Institutional_Ownership,71.8,64.0,56.7,24.9
Net_Insider_Purchases,26.0,-8815.0,-8870.0,57039.0
No_of_Employees,2700.0,1800.0,1800.0,1700.0
No_of_Institutions,183.0,162.0,127.0,87.0
