AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021
Insider_Ownership,,,12.4
Institutional_Ownership,71.3,70.2,66.2
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,3.0,,
No_of_Institutions,35.0,34.0,32.0
