AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,14.7,14.7,1.4
Institutional_Ownership,51.4,60.0,64.3
Net_Insider_Purchases,-27.0,-4401.0,10.0
No_of_Employees,83.0,51.0,51.0
No_of_Institutions,79.0,79.0,84.0
