AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,10.3,13.7,17.2,15.7,0.2,1.8,1.9,0.7,0.6
Institutional_Ownership,31.3,31.9,31.0,13.0,19.3,20.7,21.9,32.5,40.0
Net_Insider_Purchases,-860.0,-305.0,759.0,587.0,-283.0,-941.0,-716.0,9.0,6.0
No_of_Employees,600.0,500.0,500.0,300.0,300.0,300.0,300.0,650.0,650.0
No_of_Institutions,45.0,41.0,38.0,38.0,31.0,32.0,30.0,48.0,57.0
