AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021
Insider_Ownership,2.3,0.0,0.7,1.3
Institutional_Ownership,7.7,8.1,23.4,19.6
Net_Insider_Purchases,25.0,0.0,-1.0,-2529.0
No_of_Employees,12.0,14.0,14.0,14.0
No_of_Institutions,13.0,16.0,19.0,26.0
