AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,23.7,22.9,22.8,22.9
Institutional_Ownership,39.3,39.3,40.7,42.7
Net_Insider_Purchases,153.0,8.0,888.0,896.0
No_of_Employees,169.0,169.0,159.0,159.0
No_of_Institutions,115.0,105.0,100.0,108.0
