AAII_KEY_STATISTICS_DATA,09/30/2020,03/31/2020
Insider_Ownership,,
Institutional_Ownership,25.5,22.0
Net_Insider_Purchases,,
No_of_Employees,340.0,340.0
No_of_Institutions,147.0,133.0
