AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,44.7,0.4
Institutional_Ownership,7.4,6.4
Net_Insider_Purchases,58.0,40.0
No_of_Employees,66.0,66.0
No_of_Institutions,14.0,19.0
