AAII_KEY_STATISTICS_DATA,01/31/2023,04/30/2022,01/31/2022,07/31/2021
Insider_Ownership,,,0.7,0.0
Institutional_Ownership,1.8,3.9,3.2,2.0
Net_Insider_Purchases,0.0,0.0,27.0,0.0
No_of_Employees,10.0,9.0,8.0,8.0
No_of_Institutions,15.0,17.0,14.0,11.0
