AAII_KEY_STATISTICS_DATA,11/30/2022,05/31/2022,11/30/2021,08/31/2021,05/31/2021
Insider_Ownership,1.3,1.7,1.7,3.4,2.8
Institutional_Ownership,5.0,5.5,8.4,2.1,1.7
Net_Insider_Purchases,711.0,-476.0,-574.0,37.0,2174.0
No_of_Employees,250.0,250.0,18.0,18.0,18.0
No_of_Institutions,26.0,32.0,31.0,25.0,21.0
