AAII_KEY_STATISTICS_DATA,07/31/2022,01/30/2022,08/01/2021,05/02/2021,01/31/2021,07/26/2020
Insider_Ownership,0.1,0.4,0.4,0.5,0.6,0.1
Institutional_Ownership,79.5,79.5,80.1,82.5,83.1,84.8
Net_Insider_Purchases,45.0,-223.0,-576.0,135.0,334.0,83.0
No_of_Employees,27000.0,27000.0,24000.0,24000.0,24000.0,22000.0
No_of_Institutions,2320.0,2443.0,2253.0,2144.0,1890.0,1672.0
