AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.6,0.7,0.5,0.4
Institutional_Ownership,95.7,94.1,95.8,95.1
Net_Insider_Purchases,344.0,511.0,-91801.0,93117.0
No_of_Employees,7700.0,7700.0,6400.0,6400.0
No_of_Institutions,201.0,165.0,116.0,98.0
