AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.1,3.8,9.7,2.8,3.6,2.8
Institutional_Ownership,70.0,70.8,66.8,80.1,82.3,61.0
Net_Insider_Purchases,-91.0,-84.0,1975.0,-366.0,-84.0,-1016.0
No_of_Employees,1785.0,1785.0,1169.0,1169.0,1169.0,1102.0
No_of_Institutions,158.0,163.0,168.0,130.0,118.0,85.0
