AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,0.2,0.3,0.2,0.1
Institutional_Ownership,81.3,84.2,76.5,
Net_Insider_Purchases,-2.0,117.0,88.0,-75.0
No_of_Employees,35.0,,,
No_of_Institutions,408.0,458.0,475.0,
