AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,,2.7,2.8,5.2,8.2,8.2
Institutional_Ownership,16.6,16.5,16.5,16.5,16.8,16.8
Net_Insider_Purchases,0.0,-3733.0,-1551.0,-3360.0,-4789.0,-4789.0
No_of_Employees,169.0,169.0,169.0,169.0,169.0,169.0
No_of_Institutions,1.0,1.0,1.0,1.0,1.0,1.0
