AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,2.8,2.7,1.6,2.1
Institutional_Ownership,84.6,84.9,50.1,16.2
Net_Insider_Purchases,225.0,1249.0,22422.0,13953.0
No_of_Employees,501.0,372.0,315.0,
No_of_Institutions,139.0,137.0,49.0,65.0
