AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,0.3,0.3
Institutional_Ownership,10.5,24.4,18.3
Net_Insider_Purchases,0.0,-1.0,-110.0
No_of_Employees,19.0,42.0,42.0
No_of_Institutions,20.0,22.0,30.0
