AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,8.5,1.7,2.5,3.2,3.3
Institutional_Ownership,40.7,41.8,37.6,45.2,47.3
Net_Insider_Purchases,3510.0,6002.0,19661.0,2309.0,2309.0
No_of_Employees,2803.0,2803.0,2803.0,3728.0,3728.0
No_of_Institutions,113.0,124.0,119.0,113.0,114.0
