AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.4,0.5,0.3,0.4,0.4,0.5,0.1,0.1
Institutional_Ownership,95.8,96.3,95.8,94.2,94.5,95.2,95.9,93.7
Net_Insider_Purchases,15.0,94.0,6.0,38.0,317.0,309.0,44.0,46.0
No_of_Employees,434.0,434.0,448.0,448.0,448.0,448.0,516.0,516.0
No_of_Institutions,987.0,999.0,958.0,959.0,946.0,934.0,896.0,906.0
