AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.6,2.2
Institutional_Ownership,5.1,
Net_Insider_Purchases,2.0,4.0
No_of_Employees,21.0,21.0
No_of_Institutions,1.0,
