AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022,12/31/2021,06/30/2021,03/31/2021
Insider_Ownership,,,,,
Institutional_Ownership,21.7,26.2,32.2,50.5,62.2
Net_Insider_Purchases,,,,,
No_of_Employees,4002.0,9015.0,9015.0,22570.0,22570.0
No_of_Institutions,76.0,101.0,111.0,214.0,233.0
