AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,,0.0,0.0,0.0,31.9,31.9,32.6
Institutional_Ownership,51.7,67.4,67.8,67.1,68.6,75.4,0.0
Net_Insider_Purchases,0.0,0.0,0.0,0.0,138.0,138.0,138.0
No_of_Employees,33.0,21.0,21.0,6.0,6.0,6.0,6.0
No_of_Institutions,24.0,25.0,29.0,26.0,23.0,25.0,0.0
