AAII_KEY_STATISTICS_DATA,12/31/2022,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
Insider_Ownership,,,,,,
Institutional_Ownership,9.4,15.7,11.1,16.7,9.6,7.7
Net_Insider_Purchases,,,,,,
No_of_Employees,153.0,153.0,153.0,138.0,138.0,138.0
No_of_Institutions,28.0,41.0,46.0,49.0,36.0,26.0
