AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.2,0.3,0.3,0.1,0.3,0.3,0.3,0.1
Institutional_Ownership,85.2,85.2,85.1,85.4,85.4,85.2,89.7,88.3
Net_Insider_Purchases,-64.0,-30.0,-9.0,-15.0,-16.0,-83.0,-45.0,-8.0
No_of_Employees,12000.0,12000.0,12300.0,12300.0,12300.0,12300.0,12500.0,12500.0
No_of_Institutions,1301.0,1335.0,1233.0,1213.0,1202.0,1169.0,1079.0,1052.0
