AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.1,0.5
Institutional_Ownership,39.0,39.3
Net_Insider_Purchases,-3153.0,-3187.0
No_of_Employees,256.0,256.0
No_of_Institutions,18.0,26.0
