AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,,25.3,,0.0
Institutional_Ownership,98.1,95.2,76.9,69.1
Net_Insider_Purchases,0.0,4015.0,0.0,0.0
No_of_Employees,,,,
No_of_Institutions,75.0,72.0,65.0,62.0
