AAII_KEY_STATISTICS_DATA,03/31/2021,09/30/2020
Insider_Ownership,0.1,0.0
Institutional_Ownership,0.1,0.1
Net_Insider_Purchases,64.0,0.0
No_of_Employees,,
No_of_Institutions,3.0,3.0
