AAII_KEY_STATISTICS_DATA,09/30/2022,06/30/2022,03/31/2022,06/30/2021
Insider_Ownership,,,,
Institutional_Ownership,19.4,7.0,7.2,15.3
Net_Insider_Purchases,,,,
No_of_Employees,38.0,38.0,38.0,48.0
No_of_Institutions,34.0,36.0,34.0,36.0
