AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,0.6,0.7
Institutional_Ownership,,
Net_Insider_Purchases,44.0,80.0
No_of_Employees,10200.0,10200.0
No_of_Institutions,298.0,288.0
