AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,65.4,65.4
Net_Insider_Purchases,,
No_of_Employees,250.0,250.0
No_of_Institutions,9.0,9.0
