AAII_KEY_STATISTICS_DATA,06/30/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,1.4,2.6,3.7,4.5,4.9,0.0
Institutional_Ownership,,94.4,93.6,91.0,89.8,75.7
Net_Insider_Purchases,-225.0,-1313.0,-2739.0,-2844.0,-2773.0,0.0
No_of_Employees,207.0,142.0,110.0,98.0,56.0,56.0
No_of_Institutions,233.0,231.0,224.0,213.0,185.0,127.0
