AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,0.3,0.5,0.0,0.3,1.1,1.0
Institutional_Ownership,94.2,94.3,94.4,96.0,95.7,0.0
Net_Insider_Purchases,120.0,-902.0,16.0,204.0,-6915.0,-7008.0
No_of_Employees,3200.0,3200.0,3500.0,3500.0,3500.0,3500.0
No_of_Institutions,70.0,71.0,61.0,59.0,61.0,0.0
