AAII_KEY_STATISTICS_DATA,12/31/2021,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,0.0,0.0,0.0,0.0
Institutional_Ownership,3.3,3.6,5.4,5.6
Net_Insider_Purchases,0.0,0.0,0.0,0.0
No_of_Employees,1701.0,1947.0,1947.0,1947.0
No_of_Institutions,27.0,30.0,40.0,41.0
