AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021
Insider_Ownership,3.3,17.7
Institutional_Ownership,20.4,21.0
Net_Insider_Purchases,355.0,260.0
No_of_Employees,100.0,100.0
No_of_Institutions,17.0,16.0
