AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,5.6,5.5,4.3,2.9
Institutional_Ownership,75.4,72.6,70.4,70.3
Net_Insider_Purchases,165.0,131.0,21.0,-1.0
No_of_Employees,631.0,631.0,712.0,712.0
No_of_Institutions,290.0,261.0,241.0,225.0
