AAII_KEY_STATISTICS_DATA,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,28.5,28.5,28.5
Institutional_Ownership,0.0,0.0,0.0
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,17949.0,18141.0,18141.0
No_of_Institutions,1.0,1.0,1.0
