AAII_KEY_STATISTICS_DATA,06/25/2022,03/26/2022,06/27/2021,03/27/2021,12/26/2020,06/27/2020
Insider_Ownership,,,0.2,,,
Institutional_Ownership,0.0,0.2,0.2,0.2,3.0,1.5
Net_Insider_Purchases,0.0,0.0,4.0,0.0,0.0,0.0
No_of_Employees,28.0,28.0,28.0,28.0,28.0,28.0
No_of_Institutions,0.0,1.0,1.0,1.0,11.0,10.0
