AAII_KEY_STATISTICS_DATA,05/31/2022,02/28/2022,08/31/2021,05/31/2021,02/28/2021,11/30/2020,08/31/2020,05/31/2020
Insider_Ownership,21.6,21.6,21.6,21.6,21.6,21.6,21.6,21.6
Institutional_Ownership,0.8,1.7,1.3,1.1,3.1,4.7,12.7,13.0
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,26.0,26.0,95.0,95.0,95.0,95.0,95.0,95.0
No_of_Institutions,13.0,16.0,17.0,15.0,17.0,10.0,8.0,9.0
